,checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate_pct_income,personal_status_sex,other_debtors_guarantors,present_residence_since,property,age_years,other_installment_plans,housing,existing_credits,job,people_liable,telephone,foreign_worker,credit_amount_per_month,credit_amount_log,duration_years,long_duration_flag,high_credit_amount_flag,installment_burden_proxy,age_bucket,duration_bucket,credit_amount_bucket,actual_default,predicted_pd,risk_cluster,ead_proxy,expected_loss_proxy,agg_cluster,ensemble_anomaly_score,ensemble_anomaly_flag,if_score_scaled,lof_score_scaled,top_positive_contributors,top_negative_contributors,risk_narrative,risk_band,exposure_bucket,flag_high_pd_high_exposure,flag_high_expected_loss,flag_anomalous_elevated_pd,base_pd,base_lgd,base_ead,base_expected_loss,base_expected_loss_rate,mild_stress_pd,mild_stress_lgd,mild_stress_ead,mild_stress_expected_loss,mild_stress_expected_loss_rate,adverse_stress_pd,adverse_stress_lgd,adverse_stress_ead,adverse_stress_expected_loss,adverse_stress_expected_loss_rate,severe_stress_pd,severe_stress_lgd,severe_stress_ead,severe_stress_expected_loss,severe_stress_expected_loss_rate
510,A11,12,A32,A40,759,A61,A74,4,A93,A101,2,A121,26,A143,A152,1,A173,1,A191,A201,63.25,6.633318433280377,1.0,0,0,3036,early_career,short_term,low_amount,1,0.4873959144162046,0,759,166.4700745688547,1,0.0280927774382916,0,0.0544549950694411,0.001730559807142,credit_amount_bucket_low_amount (0.769); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); purpose_A40 (0.443),employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); property_A121 (-0.358); credit_amount_log (-0.304),"The borrower is assigned elevated estimated credit risk, with a predicted PD of 48.74%. The strongest upward model signals are: credit_amount_bucket_low_amount (0.769); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); purpose_A40 (0.443). The strongest downward model signals are: employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); property_A121 (-0.358); credit_amount_log (-0.304). The borrower belongs to risk cluster 0.",elevated_risk,low_exposure,0,0,0,0.4873959144162046,0.45,759.0,166.4700745688547,0.2193281614872921,0.5805053015786352,0.5,759.0,220.30176194909205,0.2902526507893176,0.683614688741066,0.55,781.77,293.9362003694068,0.37598807880758633,0.8354636673451171,0.65,796.95,432.7848002989493,0.5430513837743262
544,A14,12,A34,A40,1255,A61,A75,4,A93,A101,4,A121,61,A143,A152,2,A172,1,A191,A201,104.58333333333331,7.135687347028144,1.0,0,0,5020,senior,short_term,low_amount,0,0.1936079310086941,0,1255,109.34007903716,1,0.1075406755497506,0,0.2045945589130318,0.0104867921864693,credit_amount_bucket_low_amount (0.769); foreign_worker_A201 (0.651); savings_account_A61 (0.577); purpose_A40 (0.443); age_years (0.418),checking_account_status_A14 (-0.992); credit_history_A34 (-0.877); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); property_A121 (-0.358),"The borrower is assigned low estimated credit risk, with a predicted PD of 19.36%. The strongest upward model signals are: credit_amount_bucket_low_amount (0.769); foreign_worker_A201 (0.651); savings_account_A61 (0.577); purpose_A40 (0.443); age_years (0.418). The strongest downward model signals are: checking_account_status_A14 (-0.992); credit_history_A34 (-0.877); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); property_A121 (-0.358). The borrower belongs to risk cluster 0.",low_risk,low_exposure,0,0,0,0.1936079310086941,0.45,1255.0,109.34007903716,0.08712356895391235,0.2226491206599982,0.5,1255.0,139.71232321414888,0.11132456032999911,0.25169031031130235,0.55,1292.65,178.94111379314776,0.1384296706712163,0.3000922930634759,0.65,1317.75,257.040302469857,0.19505999049125936
523,A14,24,A32,A41,3488,A62,A74,3,A92,A101,4,A123,23,A143,A152,1,A173,1,A191,A201,145.33333333333334,8.157370441186774,2.0,0,0,10464,young,medium_term,medium_high_amount,0,0.0879325807137863,0,3488,138.018978688359,1,0.1095174472558322,0,0.2098990963110207,0.0091357982006437,foreign_worker_A201 (0.651); duration_bucket_medium_term (0.463); age_bucket_young (0.459); savings_account_A62 (0.268); telephone_A191 (0.166),checking_account_status_A14 (-0.992); purpose_A41 (-0.919); credit_amount_bucket_medium_high_amount (-0.749); employment_since_A74 (-0.557); other_installment_plans_A143 (-0.428),"The borrower is assigned low estimated credit risk, with a predicted PD of 8.79%. The strongest upward model signals are: foreign_worker_A201 (0.651); duration_bucket_medium_term (0.463); age_bucket_young (0.459); savings_account_A62 (0.268); telephone_A191 (0.166). The strongest downward model signals are: checking_account_status_A14 (-0.992); purpose_A41 (-0.919); credit_amount_bucket_medium_high_amount (-0.749); employment_since_A74 (-0.557); other_installment_plans_A143 (-0.428). The borrower belongs to risk cluster 0.",low_risk,medium_high_exposure,0,0,0,0.0879325807137863,0.45,3488.0,138.018978688359,0.03956966132120384,0.10112246782085424,0.5,3488.0,176.3575838795698,0.05056123391042712,0.1143123549279222,0.55,3592.64,225.87572634453772,0.06287179521035721,0.1362955001063688,0.65,3662.4,324.4596157332173,0.08859207506913971
791,A14,24,A32,A41,6313,A65,A75,3,A93,A101,4,A123,41,A143,A152,1,A174,2,A192,A201,263.0416666666667,8.750524669117937,2.0,0,1,18939,mid_career,medium_term,high_amount,0,0.0753168758423772,1,6313,213.9639467368174,0,0.1829886440441866,0,0.3404309534736797,0.0255463346146936,foreign_worker_A201 (0.651); duration_bucket_medium_term (0.463); installment_burden_proxy (0.375); people_liable (0.308); credit_amount_log (0.261),checking_account_status_A14 (-0.992); purpose_A41 (-0.919); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409),"The borrower is assigned low estimated credit risk, with a predicted PD of 7.53%. The strongest upward model signals are: foreign_worker_A201 (0.651); duration_bucket_medium_term (0.463); installment_burden_proxy (0.375); people_liable (0.308); credit_amount_log (0.261). The strongest downward model signals are: checking_account_status_A14 (-0.992); purpose_A41 (-0.919); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409). The borrower belongs to risk cluster 1.",low_risk,high_exposure,0,0,0,0.0753168758423772,0.45,6313.0,213.96394673681726,0.03389259412906974,0.09661440721873377,0.5,6313.0,304.96337638593315,0.04830720360936688,0.12791193859509037,0.55,6502.39,457.45332072073137,0.07035156622729971,0.16674115755568467,0.65,6628.650000000001,718.424703120468,0.10838175241119503
485,A12,6,A33,A40,1209,A61,A71,4,A93,A101,4,A122,47,A143,A152,1,A174,1,A192,A201,201.5,7.098375638590786,0.5,0,0,4836,mid_career,short_term,low_amount,1,0.4392276227392923,0,1209,238.96178815131196,1,0.1972214193764947,0,0.3709376617753998,0.0235051769775896,credit_amount_bucket_low_amount (0.769); foreign_worker_A201 (0.651); savings_account_A61 (0.577); purpose_A40 (0.443); employment_since_A71 (0.265),personal_status_sex_A93 (-0.467); duration_years (-0.435); duration_months (-0.435); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409),"The borrower is assigned elevated estimated credit risk, with a predicted PD of 43.92%. The strongest upward model signals are: credit_amount_bucket_low_amount (0.769); foreign_worker_A201 (0.651); savings_account_A61 (0.577); purpose_A40 (0.443); employment_since_A71 (0.265). The strongest downward model signals are: personal_status_sex_A93 (-0.467); duration_years (-0.435); duration_months (-0.435); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409). The borrower belongs to risk cluster 0.",elevated_risk,low_exposure,0,0,0,0.4392276227392923,0.45,1209.0,238.96178815131196,0.19765243023268153,0.5251117661501861,0.5,1209.0,317.4300626377875,0.26255588307509303,0.62099590956108,0.55,1245.27,425.31916696451935,0.341547750258594,0.760802815245903,0.65,1269.45,627.7707369790426,0.49452182990983695
941,A14,10,A32,A40,1546,A61,A73,3,A93,A101,2,A121,31,A143,A152,1,A172,2,A191,A202,154.6,7.344072850573066,0.8333333333333334,0,0,4638,early_career,short_term,medium_low_amount,0,0.0618250851552786,0,1546,43.01171174252733,1,0.1395132755314698,0,0.2547765017586494,0.0242500493042902,savings_account_A61 (0.577); purpose_A40 (0.443); people_liable (0.308); job_A172 (0.166); telephone_A191 (0.166),checking_account_status_A14 (-0.992); foreign_worker_A202 (-0.667); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); property_A121 (-0.358),"The borrower is assigned low estimated credit risk, with a predicted PD of 6.18%. The strongest upward model signals are: savings_account_A61 (0.577); purpose_A40 (0.443); people_liable (0.308); job_A172 (0.166); telephone_A191 (0.166). The strongest downward model signals are: checking_account_status_A14 (-0.992); foreign_worker_A202 (-0.667); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); property_A121 (-0.358). The borrower belongs to risk cluster 0.",low_risk,medium_low_exposure,0,0,0,0.0618250851552786,0.45,1546.0,43.01171174252732,0.02782128831987537,0.07109884792857038,0.5,1546.0,54.9594094487849,0.03554942396428519,0.08037261070186218,0.55,1592.38,70.39105580618723,0.044204935886024206,0.09582888199068183,0.65,1623.3000000000002,101.113365688058,0.062288773293943195
947,A14,12,A32,A40,2859,A65,A71,4,A93,A101,4,A124,38,A143,A152,1,A174,1,A192,A201,238.25,7.958576903813898,1.0,0,0,11436,mid_career,short_term,medium_high_amount,0,0.0808522693756491,0,2859,104.02048716524138,1,0.1415474202846535,0,0.2643584330161532,0.0187364075531537,foreign_worker_A201 (0.651); property_A124 (0.624); purpose_A40 (0.443); employment_since_A71 (0.265); credit_amount_per_month (0.186),checking_account_status_A14 (-0.992); credit_amount_bucket_medium_high_amount (-0.749); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409),"The borrower is assigned low estimated credit risk, with a predicted PD of 8.09%. The strongest upward model signals are: foreign_worker_A201 (0.651); property_A124 (0.624); purpose_A40 (0.443); employment_since_A71 (0.265); credit_amount_per_month (0.186). The strongest downward model signals are: checking_account_status_A14 (-0.992); credit_amount_bucket_medium_high_amount (-0.749); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409). The borrower belongs to risk cluster 0.",low_risk,medium_high_exposure,0,0,0,0.0808522693756491,0.45,2859.0,104.02048716524136,0.0363835212190421,0.09298010978199646,0.5,2859.0,132.91506693336393,0.04649005489099823,0.10510795018834383,0.55,2944.77,170.2353061618711,0.057809372603589114,0.1253210175322561,0.65,3001.9500000000003,244.53482857762157,0.08145866139596647
220,A12,12,A32,A43,625,A61,A72,4,A94,A103,1,A121,26,A141,A152,1,A172,1,A191,A201,52.083333333333336,6.439350371100098,1.0,0,0,2500,early_career,short_term,low_amount,0,0.6519215636347274,0,625,183.3529397722671,1,0.2513795438779924,0,0.4846356560595597,0.0181234316964251,credit_amount_bucket_low_amount (0.769); foreign_worker_A201 (0.651); savings_account_A61 (0.577); other_installment_plans_A141 (0.525); employment_since_A72 (0.341),other_debtors_guarantors_A103 (-0.430); property_A121 (-0.358); credit_amount_log (-0.356); credit_amount_per_month (-0.271); duration_years (-0.258),"The borrower is assigned high estimated credit risk, with a predicted PD of 65.19%. The strongest upward model signals are: credit_amount_bucket_low_amount (0.769); foreign_worker_A201 (0.651); savings_account_A61 (0.577); other_installment_plans_A141 (0.525); employment_since_A72 (0.341). The strongest downward model signals are: other_debtors_guarantors_A103 (-0.430); property_A121 (-0.358); credit_amount_log (-0.356); credit_amount_per_month (-0.271); duration_years (-0.258). The borrower belongs to risk cluster 0.",high_risk,low_exposure,0,0,0,0.6519215636347274,0.45,625.0,183.3529397722671,0.29336470363562733,0.7697097981799365,0.5,625.0,240.53431193123015,0.3848548990899682,0.8974980327251457,0.55,643.75,317.77039721174697,0.49362391799883026,1.0,0.65,656.25,426.5625,0.65
696,A12,12,A32,A43,1103,A61,A74,4,A93,A103,3,A121,29,A143,A152,2,A173,1,A191,A202,91.91666666666669,7.00669522683704,1.0,0,0,4412,early_career,short_term,low_amount,0,0.0718109423034776,0,1103,35.64336121233115,1,0.2290335141071657,0,0.4397969461693186,0.0182700820450128,credit_amount_bucket_low_amount (0.769); savings_account_A61 (0.577); checking_account_status_A12 (0.237); installment_rate_pct_income (0.179); credit_amount (0.168),foreign_worker_A202 (-0.667); employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); other_debtors_guarantors_A103 (-0.430); other_installment_plans_A143 (-0.428),"The borrower is assigned low estimated credit risk, with a predicted PD of 7.18%. The strongest upward model signals are: credit_amount_bucket_low_amount (0.769); savings_account_A61 (0.577); checking_account_status_A12 (0.237); installment_rate_pct_income (0.179); credit_amount (0.168). The strongest downward model signals are: foreign_worker_A202 (-0.667); employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); other_debtors_guarantors_A103 (-0.430); other_installment_plans_A143 (-0.428). The borrower belongs to risk cluster 0.",low_risk,low_exposure,0,0,0,0.0718109423034776,0.45,1103.0,35.643361212331115,0.032314924036564927,0.08258258364899924,0.5,1103.0,45.54429488242308,0.04129129182449962,0.0933542249945209,0.55,1136.09,58.33234081071389,0.0513448237469865,0.11130696057039029,0.65,1158.15,83.7916016499884,0.07234952437075369
746,A11,15,A32,A40,2511,A61,A71,1,A92,A101,4,A123,23,A143,A151,1,A173,1,A191,A201,167.4,7.828834527588089,1.25,0,0,2511,young,medium_term,medium_high_amount,0,0.7729567560215241,0,2511,873.4024864665212,1,0.1071840448314575,0,0.203999282261074,0.0103688074018409,checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); housing_A151 (0.488); duration_bucket_medium_term (0.463),credit_amount_bucket_medium_high_amount (-0.749); other_installment_plans_A143 (-0.428); installment_rate_pct_income (-0.329); installment_burden_proxy (-0.224); age_years (-0.201),"The borrower is assigned high estimated credit risk, with a predicted PD of 77.30%. The strongest upward model signals are: checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); housing_A151 (0.488); duration_bucket_medium_term (0.463). The strongest downward model signals are: credit_amount_bucket_medium_high_amount (-0.749); other_installment_plans_A143 (-0.428); installment_rate_pct_income (-0.329); installment_burden_proxy (-0.224); age_years (-0.201). The borrower belongs to risk cluster 0.",high_risk,medium_high_exposure,0,0,0,0.7729567560215241,0.45,2511.0,873.4024864665212,0.34783054020968585,0.9089002694247527,0.5,2511.0,1141.1242882627769,0.4544501347123763,1.0,0.55,2586.33,1422.4815,0.55,1.0,0.65,2636.55,1713.7575000000002,0.65
107,A12,12,A32,A40,6078,A61,A74,2,A93,A101,2,A123,32,A143,A152,1,A173,1,A191,A201,506.5,8.712595487748722,1.0,0,1,12156,early_career,short_term,high_amount,0,0.538558826931399,1,6078,1473.0122475400694,0,0.1147500308108941,0,0.2033990656655727,0.0261009959562156,credit_amount_per_month (0.845); foreign_worker_A201 (0.651); savings_account_A61 (0.577); purpose_A40 (0.443); credit_amount_log (0.251),employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); duration_years (-0.258); duration_months (-0.258),"The borrower is assigned elevated estimated credit risk, with a predicted PD of 53.86%. The strongest upward model signals are: credit_amount_per_month (0.845); foreign_worker_A201 (0.651); savings_account_A61 (0.577); purpose_A40 (0.443); credit_amount_log (0.251). The strongest downward model signals are: employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); duration_years (-0.258); duration_months (-0.258). The borrower belongs to risk cluster 1.",elevated_risk,high_exposure,0,0,0,0.538558826931399,0.45,6078.0,1473.0122475400694,0.24235147211912955,0.6493426509711089,0.5,6078.0,1973.3523163011998,0.32467132548555444,0.7801264750108188,0.55,6260.34,2686.121337113076,0.4290695612559503,0.9647661817436685,0.65,6381.900000000001,4002.076841925447,0.6270980181333845
996,A11,30,A32,A41,3857,A61,A73,4,A91,A101,4,A122,40,A143,A152,1,A174,1,A192,A201,128.56666666666666,8.257904193465674,2.5,0,0,15428,mid_career,long_term,medium_high_amount,0,0.455888498463861,0,3857,791.2628723588003,1,0.1873006203093678,0,0.3384821676925481,0.0361190729261876,checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); personal_status_sex_A91 (0.526); duration_years (0.272),purpose_A41 (-0.919); credit_amount_bucket_medium_high_amount (-0.749); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409); property_A122 (-0.200),"The borrower is assigned elevated estimated credit risk, with a predicted PD of 45.59%. The strongest upward model signals are: checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); personal_status_sex_A91 (0.526); duration_years (0.272). The strongest downward model signals are: purpose_A41 (-0.919); credit_amount_bucket_medium_high_amount (-0.749); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409); property_A122 (-0.200). The borrower belongs to risk cluster 0.",elevated_risk,medium_high_exposure,0,0,0,0.455888498463861,0.45,3857.0,791.2628723588002,0.2051498243087374,0.5442717732334401,0.5,3857.0,1049.6281146806894,0.27213588661672006,0.6426550480030193,0.55,3972.71,1404.1951746636414,0.35346027640166067,0.7866271726189845,0.65,4049.8500000000004,2070.7193357701467,0.5113076622023399
921,A14,48,A33,A43,12749,A63,A74,4,A93,A101,1,A123,37,A143,A152,1,A174,1,A192,A201,265.6041666666667,9.453286550586572,4.0,1,1,50996,mid_career,very_long_term,high_amount,0,0.3386429876366913,1,12749,1942.81175222108,0,0.3734319297147287,1,0.6840842227032853,0.0627796367261721,installment_burden_proxy (1.544); duration_years (0.802); duration_months (0.802); foreign_worker_A201 (0.651); credit_amount_log (0.449),checking_account_status_A14 (-0.992); credit_amount (-0.770); duration_bucket_very_long_term (-0.610); employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467),"The borrower is assigned moderate estimated credit risk, with a predicted PD of 33.86%. The strongest upward model signals are: installment_burden_proxy (1.544); duration_years (0.802); duration_months (0.802); foreign_worker_A201 (0.651); credit_amount_log (0.449). The strongest downward model signals are: checking_account_status_A14 (-0.992); credit_amount (-0.770); duration_bucket_very_long_term (-0.610); employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467). The borrower belongs to risk cluster 1. The borrower is also flagged as an anomalous profile and may deserve additional review.",moderate_risk,high_exposure,0,0,0,0.3386429876366913,0.45,12749.0,1942.8117522210798,0.1523893444365111,0.409439435782195,0.5,12749.0,2609.971683393602,0.20471971789109747,0.5002358839276988,0.55,13131.470000000001,3612.8578764960325,0.27512973616023434,0.6248966308368716,0.65,13386.45,5437.345877513057,0.40618281004396656
