,checking_account_status,duration_months,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate_pct_income,personal_status_sex,other_debtors_guarantors,present_residence_since,property,age_years,other_installment_plans,housing,existing_credits,job,people_liable,telephone,foreign_worker,credit_amount_per_month,credit_amount_log,duration_years,long_duration_flag,high_credit_amount_flag,installment_burden_proxy,age_bucket,duration_bucket,credit_amount_bucket,actual_default,predicted_pd,local_log_odds,local_pd,top_positive_contributors,top_negative_contributors,risk_cluster,expected_loss_proxy,ensemble_anomaly_score,ensemble_anomaly_flag,if_score_scaled,lof_score_scaled,risk_narrative
657,A14,48,A32,A43,10222,A65,A74,4,A93,A101,3,A123,37,A142,A152,1,A173,1,A192,A201,212.95833333333337,9.232395362757014,4.0,1,1,40888,mid_career,very_long_term,high_amount,0,0.2399079062640992,-1.1531844761059027,0.2399079062640992,installment_burden_proxy (1.175); duration_years (0.802); duration_months (0.802); foreign_worker_A201 (0.651); credit_amount_log (0.390),checking_account_status_A14 (-0.992); duration_bucket_very_long_term (-0.610); credit_amount (-0.567); employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467),1,1103.55237802423,0.2521657322730767,0,0.4820311314378368,0.0223003331083166,"The borrower is assigned moderate estimated credit risk, with a predicted PD of 23.99%. The strongest upward model signals are: installment_burden_proxy (1.175); duration_years (0.802); duration_months (0.802); foreign_worker_A201 (0.651); credit_amount_log (0.390). The strongest downward model signals are: checking_account_status_A14 (-0.992); duration_bucket_very_long_term (-0.610); credit_amount (-0.567); employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467). The borrower belongs to risk cluster 1."
477,A13,24,A32,A43,5152,A61,A74,4,A93,A101,2,A123,25,A141,A152,1,A173,1,A191,A201,214.66666666666663,8.547334348328224,2.0,0,1,20608,young,medium_term,high_amount,0,0.8266023467506702,1.5617362105998809,0.8266023467506702,foreign_worker_A201 (0.651); savings_account_A61 (0.577); other_installment_plans_A141 (0.525); duration_bucket_medium_term (0.463); age_bucket_young (0.459),employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); purpose_A43 (-0.251); age_years (-0.168); credit_amount (-0.158),1,1916.3948807067536,0.1661706286485894,0,0.3151287391684679,0.0172125181287108,"The borrower is assigned high estimated credit risk, with a predicted PD of 82.66%. The strongest upward model signals are: foreign_worker_A201 (0.651); savings_account_A61 (0.577); other_installment_plans_A141 (0.525); duration_bucket_medium_term (0.463); age_bucket_young (0.459). The strongest downward model signals are: employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); purpose_A43 (-0.251); age_years (-0.168); credit_amount (-0.158). The borrower belongs to risk cluster 1."
806,A12,6,A32,A43,590,A61,A72,3,A94,A101,3,A121,26,A143,A152,1,A172,1,A191,A202,98.33333333333331,6.3818160174060985,0.5,0,0,1770,early_career,short_term,low_amount,0,0.14439203669381764,-1.7792802070536111,0.1443920366938177,credit_amount_bucket_low_amount (0.769); savings_account_A61 (0.577); employment_since_A72 (0.341); checking_account_status_A12 (0.237); credit_amount (0.210),foreign_worker_A202 (-0.667); duration_years (-0.435); duration_months (-0.435); other_installment_plans_A143 (-0.428); credit_amount_log (-0.371),0,38.33608574220859,0.1817759890886194,0,0.3511062641418663,0.0124457140353724,"The borrower is assigned low estimated credit risk, with a predicted PD of 14.44%. The strongest upward model signals are: credit_amount_bucket_low_amount (0.769); savings_account_A61 (0.577); employment_since_A72 (0.341); checking_account_status_A12 (0.237); credit_amount (0.210). The strongest downward model signals are: foreign_worker_A202 (-0.667); duration_years (-0.435); duration_months (-0.435); other_installment_plans_A143 (-0.428); credit_amount_log (-0.371). The borrower belongs to risk cluster 0."
698,A14,18,A34,A43,1800,A61,A73,4,A93,A101,2,A123,24,A143,A152,2,A173,1,A191,A201,100.0,7.496097345175956,1.5,0,0,7200,young,medium_term,medium_low_amount,0,0.1645144169846072,-1.6250148847604158,0.16451441698460728,foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463); age_bucket_young (0.459); installment_rate_pct_income (0.179),checking_account_status_A14 (-0.992); credit_history_A34 (-0.877); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); purpose_A43 (-0.251),0,133.25667775753183,0.0298829057520467,0,0.0582069909632029,0.0015588205408905,"The borrower is assigned low estimated credit risk, with a predicted PD of 16.45%. The strongest upward model signals are: foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463); age_bucket_young (0.459); installment_rate_pct_income (0.179). The strongest downward model signals are: checking_account_status_A14 (-0.992); credit_history_A34 (-0.877); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); purpose_A43 (-0.251). The borrower belongs to risk cluster 0."
620,A12,21,A34,A49,3652,A61,A74,2,A93,A101,3,A122,27,A143,A152,2,A173,1,A191,A201,173.9047619047619,8.203304026795282,1.75,0,0,7304,early_career,medium_term,medium_high_amount,0,0.13309111334487905,-1.873899924478142,0.13309111334487908,foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463); checking_account_status_A12 (0.237); telephone_A191 (0.166),credit_history_A34 (-0.877); credit_amount_bucket_medium_high_amount (-0.749); employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428),0,218.72193567097423,0.0502064355766285,0,0.0879584437769049,0.012454427376352,"The borrower is assigned low estimated credit risk, with a predicted PD of 13.31%. The strongest upward model signals are: foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463); checking_account_status_A12 (0.237); telephone_A191 (0.166). The strongest downward model signals are: credit_history_A34 (-0.877); credit_amount_bucket_medium_high_amount (-0.749); employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428). The borrower belongs to risk cluster 0."
347,A12,24,A32,A43,3758,A63,A71,1,A92,A101,4,A124,23,A143,A151,1,A171,1,A191,A201,156.58333333333334,8.231908243564177,2.0,0,0,3758,young,medium_term,medium_high_amount,0,0.6200123225730777,0.4896005285887468,0.6200123225730776,foreign_worker_A201 (0.651); property_A124 (0.624); housing_A151 (0.488); duration_bucket_medium_term (0.463); age_bucket_young (0.459),credit_amount_bucket_medium_high_amount (-0.749); other_installment_plans_A143 (-0.428); installment_rate_pct_income (-0.329); job_A171 (-0.305); purpose_A43 (-0.251),0,1048.5028387033317,0.2681327213613658,0,0.5094283476995718,0.0268370950231598,"The borrower is assigned high estimated credit risk, with a predicted PD of 62.00%. The strongest upward model signals are: foreign_worker_A201 (0.651); property_A124 (0.624); housing_A151 (0.488); duration_bucket_medium_term (0.463); age_bucket_young (0.459). The strongest downward model signals are: credit_amount_bucket_medium_high_amount (-0.749); other_installment_plans_A143 (-0.428); installment_rate_pct_income (-0.329); job_A171 (-0.305); purpose_A43 (-0.251). The borrower belongs to risk cluster 0."
257,A11,12,A31,A43,2149,A61,A73,4,A91,A101,1,A124,29,A143,A153,1,A173,1,A191,A201,179.08333333333334,7.673223121121708,1.0,0,0,8596,early_career,short_term,medium_low_amount,1,0.8168574291426376,1.495199649056055,0.8168574291426376,checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); property_A124 (0.624); savings_account_A61 (0.577); personal_status_sex_A91 (0.526),housing_A153 (-0.497); other_installment_plans_A143 (-0.428); duration_years (-0.258); duration_months (-0.258); purpose_A43 (-0.251),0,789.9419768523877,0.1999697830986434,0,0.3733036764725811,0.0266358897247057,"The borrower is assigned high estimated credit risk, with a predicted PD of 81.69%. The strongest upward model signals are: checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); property_A124 (0.624); savings_account_A61 (0.577); personal_status_sex_A91 (0.526). The strongest downward model signals are: housing_A153 (-0.497); other_installment_plans_A143 (-0.428); duration_years (-0.258); duration_months (-0.258); purpose_A43 (-0.251). The borrower belongs to risk cluster 0."
70,A14,36,A32,A41,8133,A61,A73,1,A92,A101,2,A122,30,A141,A152,1,A173,1,A191,A201,225.91666666666663,9.00380808646717,3.0,1,1,8133,early_career,long_term,high_amount,0,0.48422321485719555,-0.06312809683255483,0.48422321485719555,foreign_worker_A201 (0.651); savings_account_A61 (0.577); other_installment_plans_A141 (0.525); duration_years (0.448); duration_months (0.448),checking_account_status_A14 (-0.992); purpose_A41 (-0.919); credit_amount (-0.398); installment_rate_pct_income (-0.329); property_A122 (-0.200),1,1772.184332895107,0.2189299097351601,0,0.4275104551163033,0.0103493643540168,"The borrower is assigned elevated estimated credit risk, with a predicted PD of 48.42%. The strongest upward model signals are: foreign_worker_A201 (0.651); savings_account_A61 (0.577); other_installment_plans_A141 (0.525); duration_years (0.448); duration_months (0.448). The strongest downward model signals are: checking_account_status_A14 (-0.992); purpose_A41 (-0.919); credit_amount (-0.398); installment_rate_pct_income (-0.329); property_A122 (-0.200). The borrower belongs to risk cluster 1."
404,A12,18,A33,A40,2899,A65,A75,4,A93,A101,4,A123,43,A143,A152,1,A173,2,A191,A201,161.05555555555554,7.972466015974565,1.5,0,0,11596,mid_career,medium_term,medium_high_amount,0,0.32675627327567847,-0.7228928624215688,0.32675627327567847,foreign_worker_A201 (0.651); duration_bucket_medium_term (0.463); purpose_A40 (0.443); people_liable (0.308); checking_account_status_A12 (0.237),credit_amount_bucket_medium_high_amount (-0.749); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409); savings_account_A65 (-0.409),0,426.26989630178633,0.1573638710912744,0,0.2932032242015807,0.0215245179809681,"The borrower is assigned moderate estimated credit risk, with a predicted PD of 32.68%. The strongest upward model signals are: foreign_worker_A201 (0.651); duration_bucket_medium_term (0.463); purpose_A40 (0.443); people_liable (0.308); checking_account_status_A12 (0.237). The strongest downward model signals are: credit_amount_bucket_medium_high_amount (-0.749); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); age_bucket_mid_career (-0.409); savings_account_A65 (-0.409). The borrower belongs to risk cluster 0."
395,A12,39,A33,A46,11760,A62,A74,2,A93,A101,3,A124,32,A143,A151,1,A173,1,A192,A201,301.53846153846155,9.372544251851036,3.25,1,1,23520,early_career,very_long_term,high_amount,0,0.8656242364405557,1.8628108261163567,0.8656242364405557,purpose_A46 (0.982); foreign_worker_A201 (0.651); property_A124 (0.624); installment_burden_proxy (0.542); duration_years (0.537),credit_amount (-0.691); duration_bucket_very_long_term (-0.610); employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428),1,4580.883459243421,0.3015727169979877,0,0.5895136659550367,0.0136317680409387,"The borrower is assigned high estimated credit risk, with a predicted PD of 86.56%. The strongest upward model signals are: purpose_A46 (0.982); foreign_worker_A201 (0.651); property_A124 (0.624); installment_burden_proxy (0.542); duration_years (0.537). The strongest downward model signals are: credit_amount (-0.691); duration_bucket_very_long_term (-0.610); employment_since_A74 (-0.557); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428). The borrower belongs to risk cluster 1."
221,A11,12,A32,A46,1200,A65,A73,4,A92,A101,4,A122,23,A141,A151,1,A173,1,A192,A201,100.0,7.0909098220799835,1.0,0,0,4800,young,short_term,low_amount,0,0.8982670558142855,2.178116228077204,0.8982670558142855,purpose_A46 (0.982); credit_amount_bucket_low_amount (0.769); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); other_installment_plans_A141 (0.525),savings_account_A65 (-0.409); duration_years (-0.258); duration_months (-0.258); age_years (-0.201); property_A122 (-0.200),0,485.06421013971413,0.2446401756663905,0,0.4664047751231399,0.0228755762096412,"The borrower is assigned high estimated credit risk, with a predicted PD of 89.83%. The strongest upward model signals are: purpose_A46 (0.982); credit_amount_bucket_low_amount (0.769); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); other_installment_plans_A141 (0.525). The strongest downward model signals are: savings_account_A65 (-0.409); duration_years (-0.258); duration_months (-0.258); age_years (-0.201); property_A122 (-0.200). The borrower belongs to risk cluster 0."
594,A11,24,A31,A410,1358,A65,A75,4,A93,A101,3,A123,40,A142,A152,1,A174,1,A192,A201,56.583333333333336,7.214504414151143,2.0,0,0,5432,mid_career,medium_term,low_amount,1,0.4751314004178588,-0.09955654651693313,0.4751314004178588,credit_amount_bucket_low_amount (0.769); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); duration_bucket_medium_term (0.463); credit_history_A31 (0.268),purpose_A410 (-0.527); personal_status_sex_A93 (-0.467); age_bucket_mid_career (-0.409); savings_account_A65 (-0.409); credit_amount_per_month (-0.260),0,290.3527987953535,0.2451930359483702,0,0.4534920772672026,0.0368939946295377,"The borrower is assigned elevated estimated credit risk, with a predicted PD of 47.51%. The strongest upward model signals are: credit_amount_bucket_low_amount (0.769); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); duration_bucket_medium_term (0.463); credit_history_A31 (0.268). The strongest downward model signals are: purpose_A410 (-0.527); personal_status_sex_A93 (-0.467); age_bucket_mid_career (-0.409); savings_account_A65 (-0.409); credit_amount_per_month (-0.260). The borrower belongs to risk cluster 0."
751,A11,18,A32,A40,976,A61,A72,1,A92,A101,2,A123,23,A143,A152,1,A172,1,A191,A201,54.22222222222222,6.884486652042782,1.5,0,0,976,young,medium_term,low_amount,1,0.8972195875949454,2.1667058402646426,0.8972195875949454,credit_amount_bucket_low_amount (0.769); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463),other_installment_plans_A143 (-0.428); installment_rate_pct_income (-0.329); installment_burden_proxy (-0.280); credit_amount_per_month (-0.266); credit_amount_log (-0.237),0,394.0588428717,0.1147130054163262,0,0.2104729748312981,0.0189530360013543,"The borrower is assigned high estimated credit risk, with a predicted PD of 89.72%. The strongest upward model signals are: credit_amount_bucket_low_amount (0.769); checking_account_status_A11 (0.698); foreign_worker_A201 (0.651); savings_account_A61 (0.577); duration_bucket_medium_term (0.463). The strongest downward model signals are: other_installment_plans_A143 (-0.428); installment_rate_pct_income (-0.329); installment_burden_proxy (-0.280); credit_amount_per_month (-0.266); credit_amount_log (-0.237). The borrower belongs to risk cluster 0."
794,A14,24,A32,A42,3062,A63,A75,4,A93,A101,3,A124,32,A143,A151,1,A173,1,A192,A201,127.58333333333331,8.027150106832774,2.0,0,0,12248,early_career,medium_term,medium_high_amount,0,0.41391944726895635,-0.3477858590486975,0.41391944726895635,foreign_worker_A201 (0.651); property_A124 (0.624); housing_A151 (0.488); duration_bucket_medium_term (0.463); purpose_A42 (0.201),checking_account_status_A14 (-0.992); credit_amount_bucket_medium_high_amount (-0.749); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); telephone_A192 (-0.182),0,570.339606391895,0.1409369882354907,0,0.2705713003554078,0.0113026761155737,"The borrower is assigned elevated estimated credit risk, with a predicted PD of 41.39%. The strongest upward model signals are: foreign_worker_A201 (0.651); property_A124 (0.624); housing_A151 (0.488); duration_bucket_medium_term (0.463); purpose_A42 (0.201). The strongest downward model signals are: checking_account_status_A14 (-0.992); credit_amount_bucket_medium_high_amount (-0.749); personal_status_sex_A93 (-0.467); other_installment_plans_A143 (-0.428); telephone_A192 (-0.182). The borrower belongs to risk cluster 0."
